race_id,date,venue,race_number,formation,first_numbers,second_numbers,third_numbers,decision,ticket_count,estimated_hit_rate,confidence,actual_hit,hit_ticket,stake_units,return_units,profit_units,first_back_max,first_chigire_max,first_p1_max,time_band,field_size,race_class_scope,prediction_gate_profile
20260417-45-05,2026-04-17,豊橋,5,125-15-1345,125,15,1345,BUY,10,0.158708043943,B,False,1-5-2,10.0,0.0,-10.0,13.0,0.2343,0.284488480439,day,6,s,line_break_back_chigire_all
20260417-74-01,2026-04-17,高知,1,345-45-1345,345,45,1345,BUY,8,0.144903847816,B,False,1-3-4,8.0,0.0,-8.0,10.0,0.4812,0.273570160359,morning,7,non_s,line_break_back_chigire_all
20260418-25-01,2026-04-18,大宮,1,137-37-2357,137,37,2357,BUY,10,0.141162913756,B,False,7-1-5,10.0,0.0,-10.0,29.0,0.4065,0.26630618613,day,7,non_s,line_break_back_chigire_all
20260418-25-04,2026-04-18,大宮,4,134-13-1357,134,13,1357,BUY,10,0.143670296048,B,False,3-4-1,10.0,0.0,-10.0,19.0,0.403,0.476068750367,day,7,non_s,line_break_back_chigire_all
20260418-27-06,2026-04-18,京王閣,6,125-15-1345,125,15,1345,BUY,10,0.255244327384,A,True,1-5-3,10.0,2.7,-7.3,9.0,0.5052,0.304975375174,night,5,s,line_break_back_chigire_all
20260418-27-08,2026-04-18,京王閣,8,125-12-1245,125,12,1245,BUY,8,0.159785011972,B,False,2-5-1,8.0,0.0,-8.0,13.0,0.5298,0.289731502396,night,6,s,line_break_back_chigire_all
20260418-37-01,2026-04-18,伊東,1,137-17-1457,137,17,1457,BUY,10,0.152418138264,B,False,7-3-4,10.0,0.0,-10.0,14.0,0.2863,0.276022585016,morning,7,non_s,line_break_back_chigire_all
20260418-37-03,2026-04-18,伊東,3,135-35-1345,135,35,1345,BUY,8,0.139152092555,B,False,5-4-3,8.0,0.0,-8.0,11.0,0.4165,0.360774474691,day,7,non_s,line_break_back_chigire_all
20260418-37-04,2026-04-18,伊東,4,257-57-1257,257,57,1257,BUY,8,0.181776165194,A,False,7-1-4,8.0,0.0,-8.0,15.0,0.236,0.376596725804,day,7,non_s,line_break_back_chigire_all
20260418-53-01,2026-04-18,奈良,1,157-57-1357,157,57,1357,BUY,8,0.154155478769,B,False,3-7-2,8.0,0.0,-8.0,18.0,0.5105,0.417590321956,day,7,non_s,line_break_back_chigire_all
20260418-53-10,2026-04-18,奈良,10,135-35-1235,135,35,1235,BUY,8,0.175060897091,B,True,1-5-2,8.0,7.0,-1.0,21.0,0.3575,0.310315025407,night,7,non_s,line_break_back_chigire_all
20260418-63-04,2026-04-18,防府,4,357-37-1347,357,37,1347,BUY,10,0.173360574885,B,True,7-3-4,10.0,3.3,-6.7,19.0,0.354,0.280781908247,morning,7,non_s,line_break_back_chigire_all
20260418-63-06,2026-04-18,防府,6,127-17-1257,127,17,1257,BUY,8,0.159875619985,B,False,7-1-4,8.0,0.0,-8.0,11.0,0.3855,0.297864695409,morning,7,non_s,line_break_back_chigire_all
20260419-11-09,2026-04-19,函館,9,123-12-1245,123,12,1245,BUY,10,0.151054587811,B,False,1-7-4,10.0,0.0,-10.0,12.0,0.3195,0.323510693819,midnight,7,non_s,line_break_back_chigire_all
20260419-25-08,2026-04-19,大宮,8,127-27-2357,127,27,2357,BUY,10,0.15902942209,B,True,2-7-5,10.0,3.0,-7.0,20.0,0.2933,0.338208798919,day,7,non_s,line_break_back_chigire_all
20260419-27-03,2026-04-19,京王閣,3,157-57-2457,157,57,2457,BUY,10,0.154370312427,B,False,1-4-5,10.0,0.0,-10.0,15.0,0.4135,0.314913593491,day,7,non_s,line_break_back_chigire_all
20260419-27-09,2026-04-19,京王閣,9,147-17-1357,147,17,1357,BUY,10,0.150406783599,B,True,7-1-5,10.0,3.0,-7.0,17.0,0.4497,0.279417856455,night,7,s,line_break_back_chigire_all
20260419-37-08,2026-04-19,伊東,8,125-25-1235,125,25,1235,BUY,8,0.214949908507,A,False,5-3-1,8.0,0.0,-8.0,11.0,0.4095,0.302595671036,day,5,s,line_break_back_chigire_all
20260419-37-09,2026-04-19,伊東,9,135-15-1345,135,15,1345,BUY,8,0.158888765863,B,False,2-1-5,8.0,0.0,-8.0,16.0,0.3785,0.253827989513,day,6,s,line_break_back_chigire_all
20260419-44-03,2026-04-19,大垣,3,134-23-1234,134,23,1234,BUY,10,0.14846482583,B,False,1-2-6,10.0,0.0,-10.0,24.0,0.3282,0.43535798224,night,7,non_s,line_break_back_chigire_all
20260419-44-08,2026-04-19,大垣,8,126-12-1234,126,12,1234,BUY,10,0.152846063567,B,True,1-2-3,10.0,47.6,37.6,15.0,0.2775,0.322109951668,midnight,7,non_s,line_break_back_chigire_all
20260419-53-03,2026-04-19,奈良,3,257-27-1257,257,27,1257,BUY,8,0.145779162905,B,False,5-1-7,8.0,0.0,-8.0,18.0,0.441,0.38903361513,day,7,non_s,line_break_back_chigire_all
20260419-53-04,2026-04-19,奈良,4,123-23-2357,123,23,2357,BUY,10,0.144336328132,B,True,2-3-5,10.0,11.7,1.6999999999999993,20.0,0.3575,0.491676399052,night,7,non_s,line_break_back_chigire_all
20260419-63-01,2026-04-19,防府,1,345-45-2345,345,45,2345,BUY,8,0.164505805295,B,False,5-3-6,8.0,0.0,-8.0,18.0,0.5088,0.352407219621,morning,6,non_s,line_break_back_chigire_all
20260420-11-01,2026-04-20,函館,1,123-12-1245,123,12,1245,BUY,10,0.243090474148,A,False,1-4-5,10.0,0.0,-10.0,11.0,0.4012,0.313339997097,night,5,non_s,line_break_back_chigire_all
20260420-11-02,2026-04-20,函館,2,123-12-1234,123,12,1234,BUY,8,0.141147916286,B,False,5-1-3,8.0,0.0,-8.0,18.0,0.434,0.302309593165,night,6,non_s,line_break_back_chigire_all
20260420-11-03,2026-04-20,函館,3,123-23-1234,123,23,1234,BUY,8,0.142828049589,B,False,1-4-2,8.0,0.0,-8.0,23.0,0.229,0.438784993586,night,7,non_s,line_break_back_chigire_all
20260420-23-05,2026-04-20,取手,5,145-45-1245,145,45,1245,BUY,8,0.138038956869,B,False,3-5-1,8.0,0.0,-8.0,13.0,0.2553,0.37573299913,morning,7,non_s,line_break_back_chigire_all
20260420-37-02,2026-04-20,伊東,2,145-45-1245,145,45,1245,BUY,8,0.209758796246,A,True,4-5-2,8.0,2.3,-5.7,11.0,0.5887,0.345346719286,day,6,non_s,line_break_back_chigire_all
20260420-37-06,2026-04-20,伊東,6,125-15-1245,125,15,1245,BUY,8,0.218288478205,A,True,2-5-4,8.0,14.7,6.699999999999999,11.0,0.4427,0.286227448181,day,5,s,line_break_back_chigire_all
20260420-37-07,2026-04-20,伊東,7,234-34-2345,234,34,2345,BUY,8,0.219607613088,A,False,5-3-4,8.0,0.0,-8.0,16.0,0.521,0.283204143266,day,5,s,line_break_back_chigire_all
20260420-44-01,2026-04-20,大垣,1,124-12-1235,124,12,1235,BUY,10,0.144534611475,B,True,4-2-1,10.0,3.3,-6.7,11.0,0.521,0.257687101535,night,6,non_s,line_break_back_chigire_all
20260420-53-04,2026-04-20,奈良,4,235-35-1357,235,35,1357,BUY,10,0.17269816606,B,False,3-1-5,10.0,0.0,-10.0,20.0,0.3125,0.413561210666,night,7,non_s,line_break_back_chigire_all
20260420-53-06,2026-04-20,奈良,6,234-34-2345,234,34,2345,BUY,8,0.233301307047,A,True,2-3-5,8.0,49.2,41.2,16.0,0.4515,0.32066374816,night,5,non_s,line_break_back_chigire_all
20260420-53-07,2026-04-20,奈良,7,134-14-1456,134,14,1456,BUY,10,0.155003212626,B,False,4-6-1,10.0,0.0,-10.0,9.0,0.347,0.282480675715,night,6,non_s,line_break_back_chigire_all
20260420-73-02,2026-04-20,小松島,2,134-34-3457,134,34,3457,BUY,10,0.142264623357,B,False,3-2-7,10.0,0.0,-10.0,13.0,0.3663,0.369119484199,day,7,non_s,line_break_back_chigire_all
20260420-73-10,2026-04-20,小松島,10,125-25-1235,125,25,1235,BUY,8,0.141495911487,B,True,5-2-1,8.0,2.3,-5.7,13.0,0.4825,0.343416640269,day,7,non_s,line_break_back_chigire_all
20260420-75-03,2026-04-20,松山,3,135-15-1245,135,15,1245,BUY,10,0.148372585462,B,False,5-3-6,10.0,0.0,-10.0,19.0,0.4615,0.386082950321,day,7,non_s,line_break_back_chigire_all
20260421-11-01,2026-04-21,函館,1,124-12-1235,124,12,1235,BUY,10,0.216472624339,A,True,4-2-1,10.0,40.0,30.0,11.0,0.4755,0.328779789438,night,5,non_s,line_break_back_chigire_all
20260421-23-06,2026-04-21,取手,6,147-17-1357,147,17,1357,BUY,10,0.154001691066,B,False,7-2-3,10.0,0.0,-10.0,23.0,0.25,0.344762625057,morning,7,non_s,line_break_back_chigire_all
20260421-38-04,2026-04-21,静岡,4,127-27-1237,127,27,1237,BUY,8,0.162258141087,B,False,7-1-2,8.0,0.0,-8.0,15.0,0.389,0.435483550334,night,7,non_s,line_break_back_chigire_all
20260421-44-01,2026-04-21,大垣,1,123-12-1234,123,12,1234,BUY,8,0.181335297155,A,True,1-2-3,8.0,19.5,11.5,10.0,0.5222,0.335140255758,night,6,non_s,line_break_back_chigire_all
20260421-73-04,2026-04-21,小松島,4,237-27-1257,237,27,1257,BUY,10,0.155478737583,B,False,5-3-7,10.0,0.0,-10.0,11.0,0.389,0.386431395842,day,7,non_s,line_break_back_chigire_all
20260421-75-04,2026-04-21,松山,4,257-25-2345,257,25,2345,BUY,10,0.144838322186,B,False,2-1-5,10.0,0.0,-10.0,19.0,0.3003,0.291376228438,night,7,non_s,line_break_back_chigire_all
20260421-75-05,2026-04-21,松山,5,237-37-1347,237,37,1347,BUY,10,0.170693177663,B,False,7-1-5,10.0,0.0,-10.0,14.0,0.354,0.34984480835,night,7,non_s,line_break_back_chigire_all
20260422-22-07,2026-04-22,前橋,7,237-23-1234,237,23,1234,BUY,10,0.151479218861,B,False,1-7-2,10.0,0.0,-10.0,14.0,0.3558,0.284834675657,day,7,s,line_break_back_chigire_all
20260422-22-10,2026-04-22,前橋,10,235-23-1235,235,23,1235,BUY,8,0.148422983197,B,False,2-4-1,8.0,0.0,-8.0,23.0,0.4567,0.309342625619,day,7,s,line_break_back_chigire_all
20260422-22-11,2026-04-22,前橋,11,145-14-1234,145,14,1234,BUY,10,0.145645339756,B,False,5-4-6,10.0,0.0,-10.0,11.0,0.3523,0.3585244154,day,7,s,line_break_back_chigire_all
20260422-28-01,2026-04-22,立川,1,157-57-3457,157,57,3457,BUY,10,0.162369898232,B,False,5-4-1,10.0,0.0,-10.0,19.0,0.4042,0.273122311032,morning,7,non_s,line_break_back_chigire_all
20260422-28-04,2026-04-22,立川,4,237-27-2347,237,27,2347,BUY,8,0.157189491864,B,False,7-5-1,8.0,0.0,-8.0,11.0,0.514,0.296037730416,morning,7,non_s,line_break_back_chigire_all
20260422-28-06,2026-04-22,立川,6,145-45-1457,145,45,1457,BUY,8,0.157642570099,B,True,1-4-5,8.0,25.7,17.7,16.0,0.2343,0.376277307644,morning,7,non_s,line_break_back_chigire_all
20260422-81-05,2026-04-22,小倉,5,123-12-1234,123,12,1234,BUY,8,0.17230962927,B,True,2-1-3,8.0,10.4,2.4000000000000004,17.0,0.2687,0.46471807736,midnight,7,non_s,line_break_back_chigire_all
20260422-83-01,2026-04-22,久留米,1,124-12-1235,124,12,1235,BUY,10,0.160593958601,B,True,2-1-5,10.0,4.6,-5.4,11.0,0.4293,0.31255912598,night,7,non_s,line_break_back_chigire_all
20260422-83-05,2026-04-22,久留米,5,124-12-1235,124,12,1235,BUY,10,0.138707879361,B,True,2-1-5,10.0,7.8,-2.2,11.0,0.4392,0.332971707339,midnight,7,non_s,line_break_back_chigire_all
20260423-22-06,2026-04-23,前橋,6,124-14-1245,124,14,1245,BUY,8,0.148729213414,B,True,4-1-2,8.0,8.5,0.5,23.0,0.5123,0.340393759761,day,6,s,line_break_back_chigire_all
20260423-28-01,2026-04-23,立川,1,127-27-2347,127,27,2347,BUY,10,0.143866227864,B,False,1-4-2,10.0,0.0,-10.0,10.0,0.5262,0.268933956464,morning,7,non_s,line_break_back_chigire_all
20260423-28-04,2026-04-23,立川,4,147-14-1345,147,14,1345,BUY,10,0.144652440704,B,False,3-7-1,10.0,0.0,-10.0,10.0,0.5175,0.266919409866,morning,7,non_s,line_break_back_chigire_all
20260423-35-01,2026-04-23,平塚,1,137-13-1347,137,13,1347,BUY,8,0.169969459187,B,True,3-1-4,8.0,23.7,15.7,17.0,0.2378,0.304799882974,day,7,non_s,line_break_back_chigire_all
20260423-35-07,2026-04-23,平塚,7,237-37-1237,237,37,1237,BUY,8,0.161131993737,B,False,1-3-5,8.0,0.0,-8.0,12.0,0.302,0.343744330886,day,7,non_s,line_break_back_chigire_all
20260423-38-05,2026-04-23,静岡,5,235-25-1235,235,25,1235,BUY,8,0.146107022927,B,False,2-5-4,8.0,0.0,-8.0,17.0,0.4427,0.269387856507,night,6,s,line_break_back_chigire_all
20260423-61-03,2026-04-23,玉野,3,237-23-2345,237,23,2345,BUY,10,0.139679777257,B,True,7-2-3,10.0,83.1,73.1,9.0,0.3405,0.27877049957,day,7,non_s,line_break_back_chigire_all
20260423-61-04,2026-04-23,玉野,4,135-15-1457,135,15,1457,BUY,10,0.145032331375,B,False,7-6-5,10.0,0.0,-10.0,12.0,0.403,0.270365587968,night,7,non_s,line_break_back_chigire_all
20260423-61-05,2026-04-23,玉野,5,237-27-2457,237,27,2457,BUY,10,0.150482528669,B,False,7-2-1,10.0,0.0,-10.0,20.0,0.3872,0.450446935586,night,7,non_s,line_break_back_chigire_all
20260423-61-07,2026-04-23,玉野,7,357-35-1235,357,35,1235,BUY,10,0.147037510868,B,True,5-3-1,10.0,3.9,-6.1,13.0,0.507,0.331769694138,night,7,non_s,line_break_back_chigire_all
20260423-61-09,2026-04-23,玉野,9,137-13-1237,137,13,1237,BUY,8,0.141240866768,B,True,3-1-7,8.0,5.2,-2.8,15.0,0.2483,0.300512882456,night,7,non_s,line_break_back_chigire_all
20260423-81-01,2026-04-23,小倉,1,123-12-1234,123,12,1234,BUY,8,0.138893831257,B,False,1-3-2,8.0,0.0,-8.0,8.0,0.4598,0.291937296743,night,6,non_s,line_break_back_chigire_all
20260423-81-02,2026-04-23,小倉,2,123-12-1234,123,12,1234,BUY,8,0.150765602633,B,False,2-3-5,8.0,0.0,-8.0,30.0,0.4567,0.306095455796,night,7,non_s,line_break_back_chigire_all
20260423-83-06,2026-04-23,久留米,6,123-12-1234,123,12,1234,BUY,8,0.14258747554,B,True,3-2-1,8.0,79.0,71.0,11.0,0.2413,0.354491691383,midnight,7,non_s,line_break_back_chigire_all
20260424-28-01,2026-04-24,立川,1,235-35-1235,235,35,1235,BUY,8,0.165645551523,B,False,3-1-4,8.0,0.0,-8.0,10.0,0.566,0.3602537253,morning,6,non_s,line_break_back_chigire_all
20260424-28-07,2026-04-24,立川,7,247-47-1347,247,47,1347,BUY,10,0.149161543794,B,False,2-3-4,10.0,0.0,-10.0,16.0,0.396,0.317559205106,morning,7,non_s,line_break_back_chigire_all
20260424-31-05,2026-04-24,松戸,5,256-25-2356,256,25,2356,BUY,8,0.148915589149,B,False,2-6-5,8.0,0.0,-8.0,9.0,0.3265,0.474464177138,night,7,non_s,line_break_back_chigire_all
20260424-35-02,2026-04-24,平塚,2,234-24-2457,234,24,2457,BUY,10,0.139492480039,B,False,2-7-1,10.0,0.0,-10.0,12.0,0.4948,0.344482021582,day,7,non_s,line_break_back_chigire_all
20260424-35-03,2026-04-24,平塚,3,127-12-1247,127,12,1247,BUY,8,0.152837499318,B,False,1-5-2,8.0,0.0,-8.0,16.0,0.2933,0.412932523117,day,7,non_s,line_break_back_chigire_all
20260424-55-05,2026-04-24,和歌山,5,237-27-2457,237,27,2457,BUY,10,0.147553411981,B,True,3-7-2,10.0,137.0,127.0,13.0,0.2133,0.32218627263,morning,7,non_s,line_break_back_chigire_all
20260424-61-05,2026-04-24,玉野,5,125-12-1234,125,12,1234,BUY,10,0.139139348343,B,False,2-4-7,10.0,0.0,-10.0,20.0,0.337,0.405088371473,night,7,non_s,line_break_back_chigire_all
20260424-61-08,2026-04-24,玉野,8,157-17-1357,157,17,1357,BUY,8,0.143588856679,B,False,7-6-1,8.0,0.0,-8.0,10.0,0.4025,0.391167581959,night,7,non_s,line_break_back_chigire_all
20260425-11-01,2026-04-25,函館,1,123-12-1245,123,12,1245,BUY,10,0.150418885764,B,False,1-2-3,10.0,0.0,-10.0,13.0,0.2985,0.328864324774,night,7,non_s,line_break_back_chigire_all
20260425-11-05,2026-04-25,函館,5,123-12-1234,123,12,1234,BUY,8,0.152167327713,B,False,1-4-5,8.0,0.0,-8.0,12.0,0.3838,0.392080213425,midnight,7,non_s,line_break_back_chigire_all
20260425-31-03,2026-04-25,松戸,3,237-23-2357,237,23,2357,BUY,8,0.152136999013,B,True,2-3-7,8.0,26.4,18.4,22.0,0.4462,0.471693105175,day,7,non_s,line_break_back_chigire_all
20260425-31-04,2026-04-25,松戸,4,125-15-1245,125,15,1245,BUY,8,0.156329391219,B,True,2-1-4,8.0,109.5,101.5,8.0,0.4183,0.428920697303,night,7,non_s,line_break_back_chigire_all
20260425-35-01,2026-04-25,平塚,1,134-34-2345,134,34,2345,BUY,10,0.157884215068,B,False,4-1-3,10.0,0.0,-10.0,8.0,0.4685,0.277628348137,morning,6,non_s,line_break_back_chigire_all
20260425-35-09,2026-04-25,平塚,9,157-17-1257,157,17,1257,BUY,8,0.179973746756,B,False,1-5-4,8.0,0.0,-8.0,24.0,0.2378,0.517328995239,day,7,non_s,line_break_back_chigire_all
20260425-53-03,2026-04-25,奈良,3,123-12-1245,123,12,1245,BUY,10,0.146967282799,B,True,1-2-5,10.0,1.4,-8.6,16.0,0.2915,0.434851719591,night,7,non_s,line_break_back_chigire_all
20260425-53-07,2026-04-25,奈良,7,123-12-1245,123,12,1245,BUY,10,0.163361017233,B,False,1-2-3,10.0,0.0,-10.0,22.0,0.4983,0.418092590335,midnight,7,non_s,line_break_back_chigire_all
20260425-61-08,2026-04-25,玉野,8,125-15-1245,125,15,1245,BUY,8,0.143221675825,B,False,2-5-7,8.0,0.0,-8.0,10.0,0.3715,0.277386878103,night,7,non_s,line_break_back_chigire_all
20260426-11-02,2026-04-26,函館,2,124-13-1234,124,13,1234,BUY,10,0.267028091206,A,False,1-4-2,10.0,0.0,-10.0,19.0,0.347,0.386327269147,night,5,non_s,line_break_back_chigire_all
20260426-42-02,2026-04-26,名古屋,2,125-12-1235,125,12,1235,BUY,8,0.232980873677,A,False,1-5-3,8.0,0.0,-8.0,16.0,0.521,0.313827597528,day,5,s,line_break_back_chigire_all
20260426-53-03,2026-04-26,奈良,3,123-12-1234,123,12,1234,BUY,8,0.150105575706,B,True,1-2-4,8.0,5.2,-2.8,16.0,0.2845,0.414867352713,night,7,non_s,line_break_back_chigire_all
20260426-53-04,2026-04-26,奈良,4,124-23-1234,124,23,1234,BUY,10,0.161343289216,B,False,1-2-6,10.0,0.0,-10.0,21.0,0.2692,0.461145001116,night,7,non_s,line_break_back_chigire_all
20260426-53-08,2026-04-26,奈良,8,124-12-1235,124,12,1235,BUY,10,0.141925052252,B,True,4-2-1,10.0,86.4,76.4,22.0,0.2465,0.313129574916,midnight,7,non_s,line_break_back_chigire_all
20260426-86-02,2026-04-26,別府,2,345-45-2345,345,45,2345,BUY,8,0.1442132857,B,True,5-4-3,8.0,30.7,22.7,16.0,0.4357,0.276686659323,morning,7,non_s,line_break_back_chigire_all
20260426-86-05,2026-04-26,別府,5,127-12-1235,127,12,1235,BUY,10,0.169322127668,B,False,2-7-5,10.0,0.0,-10.0,12.0,0.3225,0.322909299821,morning,7,non_s,line_break_back_chigire_all
20260427-11-02,2026-04-27,函館,2,124-13-1234,124,13,1234,BUY,10,0.211733774061,A,True,4-1-3,10.0,4.1,-5.9,10.0,0.552,0.317664432448,night,5,non_s,line_break_back_chigire_all
20260427-11-08,2026-04-27,函館,8,123-23-1234,123,23,1234,BUY,8,0.170604209813,B,False,3-5-2,8.0,0.0,-8.0,13.0,0.25,0.324885332701,midnight,7,non_s,line_break_back_chigire_all
20260427-25-03,2026-04-27,大宮,3,347-47-3457,347,47,3457,BUY,8,0.168055393192,B,False,7-3-4,8.0,0.0,-8.0,17.0,0.4445,0.302116852496,day,7,non_s,line_break_back_chigire_all
20260427-25-04,2026-04-27,大宮,4,135-35-2357,135,35,2357,BUY,10,0.194091082527,A,True,5-3-7,10.0,8.4,-1.5999999999999996,19.0,0.2395,0.409227333895,day,7,non_s,line_break_back_chigire_all
20260427-25-05,2026-04-27,大宮,5,127-27-2457,127,27,2457,BUY,10,0.142062437124,B,True,2-7-4,10.0,4.5,-5.5,14.0,0.4065,0.346448829772,day,7,non_s,line_break_back_chigire_all
20260427-43-03,2026-04-27,岐阜,3,247-47-1347,247,47,1347,BUY,10,0.140405502944,B,False,4-2-5,10.0,0.0,-10.0,16.0,0.2553,0.282144958651,day,7,non_s,line_break_back_chigire_all
20260427-43-10,2026-04-27,岐阜,10,157-15-1235,157,15,1235,BUY,10,0.169238798383,B,False,2-5-1,10.0,0.0,-10.0,15.0,0.4497,0.291202543495,night,7,s,line_break_back_chigire_all
20260427-45-01,2026-04-27,豊橋,1,147-14-1345,147,14,1345,BUY,10,0.151038474183,B,True,1-4-3,10.0,6.5,-3.5,13.0,0.681,0.294284327351,morning,7,non_s,line_break_back_chigire_all
20260427-45-03,2026-04-27,豊橋,3,247-27-1237,247,27,1237,BUY,10,0.141501562858,B,False,7-1-2,10.0,0.0,-10.0,14.0,0.4253,0.327295145518,morning,7,non_s,line_break_back_chigire_all
20260427-45-04,2026-04-27,豊橋,4,135-35-2345,135,35,2345,BUY,10,0.177210542217,B,True,1-3-5,10.0,35.3,25.299999999999997,21.0,0.3213,0.311628285797,morning,7,non_s,line_break_back_chigire_all
20260427-86-02,2026-04-27,別府,2,134-14-1345,134,14,1345,BUY,8,0.139569676876,B,True,4-1-3,8.0,20.9,12.899999999999999,13.0,0.441,0.283959007754,morning,7,non_s,line_break_back_chigire_all
20260427-87-12,2026-04-27,熊本,12,125-15-1457,125,15,1457,BUY,10,0.143845718655,B,False,5-4-7,10.0,0.0,-10.0,15.0,0.3907,0.296426581278,day,7,s,line_break_back_chigire_all
20260428-25-07,2026-04-28,大宮,7,134-14-1247,134,14,1247,BUY,10,0.143710019674,B,True,3-4-1,10.0,133.0,123.0,12.0,0.4825,0.263938857024,day,7,s,line_break_back_chigire_all
20260428-27-02,2026-04-28,京王閣,2,234-24-1245,234,24,1245,BUY,10,0.16420747379,B,False,4-2-3,10.0,0.0,-10.0,22.0,0.3995,0.398744273499,day,7,non_s,line_break_back_chigire_all
20260428-27-03,2026-04-28,京王閣,3,127-17-1347,127,17,1347,BUY,10,0.170808415649,B,False,1-2-7,10.0,0.0,-10.0,24.0,0.2203,0.47357723134,day,7,non_s,line_break_back_chigire_all
20260428-27-10,2026-04-28,京王閣,10,137-13-1234,137,13,1234,BUY,10,0.150149680411,B,False,5-1-3,10.0,0.0,-10.0,15.0,0.3247,0.353046258045,night,7,non_s,line_break_back_chigire_all
20260428-37-01,2026-04-28,伊東,1,123-13-1235,123,13,1235,BUY,8,0.162430105833,B,False,1-5-3,8.0,0.0,-8.0,13.0,0.41,0.359927217016,night,7,non_s,line_break_back_chigire_all
20260428-37-02,2026-04-28,伊東,2,125-12-1234,125,12,1234,BUY,10,0.147676285448,B,True,1-2-4,10.0,10.5,0.5,18.0,0.5,0.394916309835,night,7,non_s,line_break_back_chigire_all
20260428-43-05,2026-04-28,岐阜,5,345-45-2457,345,45,2457,BUY,10,0.142989966794,B,False,5-7-4,10.0,0.0,-10.0,14.0,0.4515,0.306148732736,night,7,non_s,line_break_back_chigire_all
20260428-61-01,2026-04-28,玉野,1,247-47-2347,247,47,2347,BUY,8,0.166231454092,B,True,7-4-3,8.0,15.5,7.5,15.0,0.4165,0.341549182592,morning,7,non_s,line_break_back_chigire_all
20260428-61-04,2026-04-28,玉野,4,157-17-1457,157,17,1457,BUY,8,0.146896419653,B,False,1-7-3,8.0,0.0,-8.0,19.0,0.4672,0.342017379773,day,7,non_s,line_break_back_chigire_all
20260428-62-03,2026-04-28,広島,3,123-12-1245,123,12,1245,BUY,10,0.178548964175,B,False,1-2-6,10.0,0.0,-10.0,13.0,0.3055,0.442969036846,night,7,non_s,line_break_back_chigire_all
20260428-62-05,2026-04-28,広島,5,125-12-1234,125,12,1234,BUY,10,0.141921354536,B,False,4-6-1,10.0,0.0,-10.0,12.0,0.4913,0.29588649053,midnight,7,non_s,line_break_back_chigire_all
20260428-62-06,2026-04-28,広島,6,123-12-1235,123,12,1235,BUY,8,0.139588162471,B,False,2-7-3,8.0,0.0,-8.0,10.0,0.3125,0.308282464071,midnight,7,non_s,line_break_back_chigire_all
20260428-87-05,2026-04-28,熊本,5,235-23-2345,235,23,2345,BUY,8,0.151864892404,B,False,6-1-3,8.0,0.0,-8.0,13.0,0.4825,0.330194087791,day,6,s,line_break_back_chigire_all
20260429-25-02,2026-04-29,大宮,2,257-57-1457,257,57,1457,BUY,10,0.139832577128,B,False,7-6-1,10.0,0.0,-10.0,10.0,0.413,0.380848919417,day,7,non_s,line_break_back_chigire_all
20260429-25-12,2026-04-29,大宮,12,147-17-1367,147,17,1367,BUY,10,0.152266397157,B,False,1-2-4,10.0,0.0,-10.0,20.0,0.399,0.388262928941,day,7,s,line_break_back_chigire_all
20260429-27-10,2026-04-29,京王閣,10,147-14-1245,147,14,1245,BUY,10,0.155753525592,B,False,1-4-7,10.0,0.0,-10.0,17.0,0.2465,0.279420976376,night,7,non_s,line_break_back_chigire_all
20260429-43-05,2026-04-29,岐阜,5,125-25-1256,125,25,1256,BUY,8,0.165997255166,B,False,2-1-4,8.0,0.0,-8.0,8.0,0.3937,0.377766865096,night,6,s,line_break_back_chigire_all
20260429-61-02,2026-04-29,玉野,2,157-15-1345,157,15,1345,BUY,10,0.141142427688,B,False,3-7-4,10.0,0.0,-10.0,23.0,0.521,0.378034336068,day,7,non_s,line_break_back_chigire_all
20260429-62-01,2026-04-29,広島,1,124-12-1234,124,12,1234,BUY,8,0.254439024224,A,False,3-5-4,8.0,0.0,-8.0,20.0,0.3867,0.32199435482,night,5,non_s,line_break_back_chigire_all
20260429-62-03,2026-04-29,広島,3,123-13-1234,123,13,1234,BUY,8,0.179830184427,B,False,3-7-4,8.0,0.0,-8.0,31.0,0.2325,0.380151138927,night,7,non_s,line_break_back_chigire_all
